lat,long,min_temp,max_temp,elevation,isothermality,mean_temp,precip,seasonal_temp,pred_cluster,species,community,new,province,genus
40.592,-4.073,-0.780293608,0.762456256,1.172722042,-1.516591082,-0.387152113,-0.444924427,1.28386706,4,Tachybaptus ruficollis,Comunidad de Madrid,"40.592,-4.073",Madrid,Tachybaptus
40.33,-3.803,-0.780293608,0.762456256,1.172722042,-1.516591082,-0.387152113,-0.444924427,1.28386706,4,Tachybaptus ruficollis,Comunidad de Madrid,"40.33,-3.803",Madrid,Tachybaptus
40.156,-3.496,-0.780293608,0.762456256,1.172722042,-1.516591082,-0.387152113,-0.444924427,1.28386706,4,Tachybaptus ruficollis,Comunidad de Madrid,"40.156,-3.496",Madrid,Tachybaptus
40.144,-3.517,-0.780293608,0.762456256,1.172722042,-1.516591082,-0.387152113,-0.444924427,1.28386706,4,Ixobrychus minutus,Comunidad de Madrid,"40.144,-3.517",Madrid,Ixobrychus
40.613,-3.562,-0.780293608,0.762456256,1.172722042,-1.516591082,-0.387152113,-0.444924427,1.28386706,4,Tachybaptus ruficollis,Comunidad de Madrid,"40.613,-3.562",Madrid,Tachybaptus
40.75,-3.9,-0.780293608,0.762456256,1.172722042,-1.516591082,-0.387152113,-0.444924427,1.28386706,4,Vulpes vulpes,Comunidad de Madrid,"40.75,-3.9",Madrid,Vulpes
40.776,-3.893,-0.780293608,0.762456256,1.172722042,-1.516591082,-0.387152113,-0.444924427,1.28386706,4,Capra pyrenaica,Comunidad de Madrid,"40.776,-3.893",Madrid,Capra
40.769,-3.885,-0.780293608,0.762456256,1.172722042,-1.516591082,-0.387152113,-0.444924427,1.28386706,4,Capra pyrenaica,Comunidad de Madrid,"40.769,-3.885",Madrid,Capra
40.789,-3.88,-0.780293608,0.762456256,1.172722042,-1.516591082,-0.387152113,-0.444924427,1.28386706,4,Capra pyrenaica,Comunidad de Madrid,"40.789,-3.88",Madrid,Capra
40.781,-3.873,-0.780293608,0.762456256,1.172722042,-1.516591082,-0.387152113,-0.444924427,1.28386706,4,Capra pyrenaica,Comunidad de Madrid,"40.781,-3.873",Madrid,Capra
40.785,-3.868,-0.780293608,0.762456256,1.172722042,-1.516591082,-0.387152113,-0.444924427,1.28386706,4,Capra pyrenaica,Comunidad de Madrid,"40.785,-3.868",Madrid,Capra
40.758,-3.866,-0.780293608,0.762456256,1.172722042,-1.516591082,-0.387152113,-0.444924427,1.28386706,4,Capra pyrenaica,Comunidad de Madrid,"40.758,-3.866",Madrid,Capra
40.747,-3.865,-0.780293608,0.762456256,1.172722042,-1.516591082,-0.387152113,-0.444924427,1.28386706,4,Capra pyrenaica,Comunidad de Madrid,"40.747,-3.865",Madrid,Capra
40.8,-3.85,-0.780293608,0.762456256,1.172722042,-1.516591082,-0.387152113,-0.444924427,1.28386706,4,Vulpes vulpes,Comunidad de Madrid,"40.8,-3.85",Madrid,Vulpes
40.75,-3.85,-0.780293608,0.762456256,1.172722042,-1.516591082,-0.387152113,-0.444924427,1.28386706,4,Vulpes vulpes,Comunidad de Madrid,"40.75,-3.85",Madrid,Vulpes
40.747,-3.846,-0.780293608,0.762456256,1.172722042,-1.516591082,-0.387152113,-0.444924427,1.28386706,4,Capra pyrenaica,Comunidad de Madrid,"40.747,-3.846",Madrid,Capra
40.796,-3.834,-0.780293608,0.762456256,1.172722042,-1.516591082,-0.387152113,-0.444924427,1.28386706,4,Meles meles,Comunidad de Madrid,"40.796,-3.834",Madrid,Meles
40.782,-3.832,-0.780293608,0.762456256,1.172722042,-1.516591082,-0.387152113,-0.444924427,1.28386706,4,Capra pyrenaica,Comunidad de Madrid,"40.782,-3.832",Madrid,Capra
40.783,-3.842,-0.780293608,0.762456256,1.172722042,-1.516591082,-0.387152113,-0.444924427,1.28386706,4,Meles meles,Comunidad de Madrid,"40.783,-3.842",Madrid,Meles
40.02,-3.596,-0.780293608,0.762456256,1.172722042,-1.516591082,-0.387152113,-0.444924427,1.28386706,4,Tachybaptus ruficollis,Comunidad de Madrid,"40.02,-3.596",Madrid,Tachybaptus
40.75,-3.8,-0.780293608,0.762456256,1.172722042,-1.516591082,-0.387152113,-0.444924427,1.28386706,4,Vulpes vulpes,Comunidad de Madrid,"40.75,-3.8",Madrid,Vulpes
40.79,-3.769,-0.780293608,0.762456256,1.172722042,-1.516591082,-0.387152113,-0.444924427,1.28386706,4,Meles meles,Comunidad de Madrid,"40.79,-3.769",Madrid,Meles
40.417,-3.8,-0.780293608,0.762456256,1.172722042,-1.516591082,-0.387152113,-0.444924427,1.28386706,4,Fringilla coelebs,Comunidad de Madrid,"40.417,-3.8",Madrid,Fringilla
40.488,-3.749,-0.780293608,0.762456256,1.172722042,-1.516591082,-0.387152113,-0.444924427,1.28386706,4,Fringilla coelebs,Comunidad de Madrid,"40.488,-3.749",Madrid,Fringilla
40.549,-3.797,-0.780293608,0.762456256,1.172722042,-1.516591082,-0.387152113,-0.444924427,1.28386706,4,Tadorna tadorna,Comunidad de Madrid,"40.549,-3.797",Madrid,Tadorna
40.535,-3.789,-0.780293608,0.762456256,1.172722042,-1.516591082,-0.387152113,-0.444924427,1.28386706,4,Fringilla coelebs,Comunidad de Madrid,"40.535,-3.789",Madrid,Fringilla
40.723,-4.025,-0.780293608,0.762456256,1.172722042,-1.516591082,-0.387152113,-0.444924427,1.28386706,4,Fringilla coelebs,Comunidad de Madrid,"40.723,-4.025",Madrid,Fringilla
40.383,-4.267,-0.780293608,0.762456256,1.172722042,-1.516591082,-0.387152113,-0.444924427,1.28386706,4,Fringilla coelebs,Comunidad de Madrid,"40.383,-4.267",Madrid,Fringilla
36.243,-5.402,-0.780293608,0.762456256,1.172722042,-1.516591082,-0.387152113,-0.444924427,1.28386706,0,Bufo spinosus,Comunidad de Madrid,"36.243,-5.402",Madrid,Bufo
43.434,-4.033,-0.780293608,0.762456256,1.172722042,-1.516591082,-0.387152113,-0.444924427,1.28386706,4,Tachybaptus ruficollis,Comunidad de Madrid,"43.434,-4.033",Madrid,Tachybaptus
40.262,-3.541,-0.780293608,0.762456256,1.172722042,-1.516591082,-0.387152113,-0.444924427,1.28386706,4,Tachybaptus ruficollis,Comunidad de Madrid,"40.262,-3.541",Madrid,Tachybaptus
40.019,-3.68,-0.780293608,0.762456256,1.172722042,-1.516591082,-0.387152113,-0.444924427,1.28386706,4,Nycticorax nycticorax,Comunidad de Madrid,"40.019,-3.68",Madrid,Nycticorax
40.046,-3.56,-0.780293608,0.762456256,1.172722042,-1.516591082,-0.387152113,-0.444924427,1.28386706,4,Tachybaptus ruficollis,Comunidad de Madrid,"40.046,-3.56",Madrid,Tachybaptus
40.322,-3.528,-0.780293608,0.762456256,1.172722042,-1.516591082,-0.387152113,-0.444924427,1.28386706,4,Bufo spinosus,Comunidad de Madrid,"40.322,-3.528",Madrid,Bufo
40.307,-4.498,-0.780293608,0.762456256,1.172722042,-1.516591082,-0.387152113,-0.444924427,1.28386706,4,Lissotriton boscai,Comunidad de Madrid,"40.307,-4.498",Madrid,Lissotriton
40.851,-3.685,-0.780293608,0.762456256,1.172722042,-1.516591082,-0.387152113,-0.444924427,1.28386706,4,Triturus marmoratus,Comunidad de Madrid,"40.851,-3.685",Madrid,Triturus
40.853,-3.682,-0.780293608,0.762456256,1.172722042,-1.516591082,-0.387152113,-0.444924427,1.28386706,4,Hyla molleri,Comunidad de Madrid,"40.853,-3.682",Madrid,Hyla
40.854,-3.724,-0.780293608,0.762456256,1.172722042,-1.516591082,-0.387152113,-0.444924427,1.28386706,4,Triturus marmoratus,Comunidad de Madrid,"40.854,-3.724",Madrid,Triturus
40.85,-3.75,-0.780293608,0.762456256,1.172722042,-1.516591082,-0.387152113,-0.444924427,1.28386706,4,Vulpes vulpes,Comunidad de Madrid,"40.85,-3.75",Madrid,Vulpes
40.872,-3.755,-0.780293608,0.762456256,1.172722042,-1.516591082,-0.387152113,-0.444924427,1.28386706,4,Hyla molleri,Comunidad de Madrid,"40.872,-3.755",Madrid,Hyla
40.438,-3.439,-0.780293608,0.762456256,1.172722042,-1.516591082,-0.387152113,-0.444924427,1.28386706,4,Tachybaptus ruficollis,Comunidad de Madrid,"40.438,-3.439",Madrid,Tachybaptus
40.618,-3.997,-0.780293608,0.762456256,1.172722042,-1.516591082,-0.387152113,-0.444924427,1.28386706,4,Tachybaptus ruficollis,Comunidad de Madrid,"40.618,-3.997",Madrid,Tachybaptus
40.726,-3.837,-0.780293608,0.762456256,1.172722042,-1.516591082,-0.387152113,-0.444924427,1.28386706,4,Podiceps nigricollis,Comunidad de Madrid,"40.726,-3.837",Madrid,Podiceps
40.718,-3.869,-0.780293608,0.762456256,1.172722042,-1.516591082,-0.387152113,-0.444924427,1.28386706,4,Ardea alba,Comunidad de Madrid,"40.718,-3.869",Madrid,Ardea
28.174,-16.781,-0.780293608,0.762456256,1.172722042,-1.516591082,-0.387152113,-0.444924427,1.28386706,2,Alectoris barbara,Comunidad de Madrid,"28.174,-16.781",Madrid,Alectoris
39.688,-6.864,-0.780293608,0.762456256,1.172722042,-1.516591082,-0.387152113,-0.444924427,1.28386706,0,Podiceps cristatus,Comunidad de Madrid,"39.688,-6.864",Madrid,Podiceps
40.778,-3.666,-0.780293608,0.762456256,1.172722042,-1.516591082,-0.387152113,-0.444924427,1.28386706,4,Mareca penelope,Comunidad de Madrid,"40.778,-3.666",Madrid,Mareca
40.733,-3.841,-0.780293608,0.762456256,1.172722042,-1.516591082,-0.387152113,-0.444924427,1.28386706,4,Fringilla coelebs,Comunidad de Madrid,"40.733,-3.841",Madrid,Fringilla
40.718,-3.87,-0.780293608,0.762456256,1.172722042,-1.516591082,-0.387152113,-0.444924427,1.28386706,4,Upupa epops,Comunidad de Madrid,"40.718,-3.87",Madrid,Upupa
40.801,-3.836,-0.780293608,0.762456256,1.172722042,-1.516591082,-0.387152113,-0.444924427,1.28386706,4,Capra pyrenaica,Comunidad de Madrid,"40.801,-3.836",Madrid,Capra
40.801,-3.835,-0.780293608,0.762456256,1.172722042,-1.516591082,-0.387152113,-0.444924427,1.28386706,4,Capra pyrenaica,Comunidad de Madrid,"40.801,-3.835",Madrid,Capra
40.802,-3.832,-0.780293608,0.762456256,1.172722042,-1.516591082,-0.387152113,-0.444924427,1.28386706,4,Capra pyrenaica,Comunidad de Madrid,"40.802,-3.832",Madrid,Capra
40.801,-3.826,-0.780293608,0.762456256,1.172722042,-1.516591082,-0.387152113,-0.444924427,1.28386706,4,Capra pyrenaica,Comunidad de Madrid,"40.801,-3.826",Madrid,Capra
38.579,-0.076,-0.23090649,0.752203441,-0.21727924,0.222570789,0.39534826,-0.551729453,0.546189617,1,Hemorrhois hippocrepis,Comunitat Valenciana,"38.579,-0.076",Alicante,Hemorrhois
38.855,-0.063,-0.23090649,0.752203441,-0.21727924,0.222570789,0.39534826,-0.551729453,0.546189617,1,Timon nevadensis,Comunitat Valenciana,"38.855,-0.063",Alicante,Timon
38.812,-0.41,-0.23090649,0.752203441,-0.21727924,0.222570789,0.39534826,-0.551729453,0.546189617,1,Podiceps cristatus,Comunitat Valenciana,"38.812,-0.41",Alicante,Podiceps
38.806,-0.4,-0.23090649,0.752203441,-0.21727924,0.222570789,0.39534826,-0.551729453,0.546189617,1,Tachybaptus ruficollis,Comunitat Valenciana,"38.806,-0.4",Alicante,Tachybaptus
38.65,-0.6,-0.23090649,0.752203441,-0.21727924,0.222570789,0.39534826,-0.551729453,0.546189617,1,Meles meles,Comunitat Valenciana,"38.65,-0.6",Alicante,Meles
38.35,-0.475,-0.23090649,0.752203441,-0.21727924,0.222570789,0.39534826,-0.551729453,0.546189617,1,Upupa epops,Comunitat Valenciana,"38.35,-0.475",Alicante,Upupa
36.797,-2.258,-0.23090649,0.752203441,-0.21727924,0.222570789,0.39534826,-0.551729453,0.546189617,0,Tadorna tadorna,Comunitat Valenciana,"36.797,-2.258",Almer�a,Tadorna
37.243,-1.774,-0.23090649,0.752203441,-0.21727924,0.222570789,0.39534826,-0.551729453,0.546189617,1,Tachybaptus ruficollis,Comunitat Valenciana,"37.243,-1.774",Almer�a,Tachybaptus
37.201,-1.81,-0.23090649,0.752203441,-0.21727924,0.222570789,0.39534826,-0.551729453,0.546189617,1,Tachybaptus ruficollis,Comunitat Valenciana,"37.201,-1.81",Almer�a,Tachybaptus
38.113,-0.639,-0.23090649,0.752203441,-0.21727924,0.222570789,0.39534826,-0.551729453,0.546189617,1,Tachybaptus ruficollis,Comunitat Valenciana,"38.113,-0.639",Alicante,Tachybaptus
36.888,-3.025,-0.23090649,0.752203441,-0.21727924,0.222570789,0.39534826,-0.551729453,0.546189617,0,Podiceps cristatus,Comunitat Valenciana,"36.888,-3.025",Almer�a,Podiceps
38.759,0.199,-0.23090649,0.752203441,-0.21727924,0.222570789,0.39534826,-0.551729453,0.546189617,1,Sciurus vulgaris,Comunitat Valenciana,"38.759,0.199",Alicante,Sciurus
38.864,-0.051,-0.23090649,0.752203441,-0.21727924,0.222570789,0.39534826,-0.551729453,0.546189617,1,Plegadis falcinellus,Comunitat Valenciana,"38.864,-0.051",Alicante,Plegadis
37.268,-1.867,-0.23090649,0.752203441,-0.21727924,0.222570789,0.39534826,-0.551729453,0.546189617,1,Tachybaptus ruficollis,Comunitat Valenciana,"37.268,-1.867",Almer�a,Tachybaptus
38.645,0.067,-0.23090649,0.752203441,-0.21727924,0.222570789,0.39534826,-0.551729453,0.546189617,1,Tachybaptus ruficollis,Comunitat Valenciana,"38.645,0.067",Alicante,Tachybaptus
36.713,-2.816,-0.23090649,0.752203441,-0.21727924,0.222570789,0.39534826,-0.551729453,0.546189617,0,Podiceps cristatus,Comunitat Valenciana,"36.713,-2.816",Almer�a,Podiceps
38.75,-0.451,-0.23090649,0.752203441,-0.21727924,0.222570789,0.39534826,-0.551729453,0.546189617,1,Bufo spinosus,Comunitat Valenciana,"38.75,-0.451",Alicante,Bufo
38.7,-0.5,-0.23090649,0.752203441,-0.21727924,0.222570789,0.39534826,-0.551729453,0.546189617,1,Alytes obstetricans,Comunitat Valenciana,"38.7,-0.5",Alicante,Alytes
38.75,-0.5,-0.23090649,0.752203441,-0.21727924,0.222570789,0.39534826,-0.551729453,0.546189617,1,Alytes obstetricans,Comunitat Valenciana,"38.75,-0.5",Alicante,Alytes
38.7,-0.55,-0.23090649,0.752203441,-0.21727924,0.222570789,0.39534826,-0.551729453,0.546189617,1,Vulpes vulpes,Comunitat Valenciana,"38.7,-0.55",Alicante,Vulpes
38.75,-0.55,-0.23090649,0.752203441,-0.21727924,0.222570789,0.39534826,-0.551729453,0.546189617,1,Vulpes vulpes,Comunitat Valenciana,"38.75,-0.55",Valencia,Vulpes
38.729,-0.478,-0.23090649,0.752203441,-0.21727924,0.222570789,0.39534826,-0.551729453,0.546189617,1,Meles meles,Comunitat Valenciana,"38.729,-0.478",Alicante,Meles
38.737,-0.473,-0.23090649,0.752203441,-0.21727924,0.222570789,0.39534826,-0.551729453,0.546189617,1,Meles meles,Comunitat Valenciana,"38.737,-0.473",Alicante,Meles
38.737,-0.465,-0.23090649,0.752203441,-0.21727924,0.222570789,0.39534826,-0.551729453,0.546189617,1,Meles meles,Comunitat Valenciana,"38.737,-0.465",Alicante,Meles
38.7,-0.45,-0.23090649,0.752203441,-0.21727924,0.222570789,0.39534826,-0.551729453,0.546189617,1,Vulpes vulpes,Comunitat Valenciana,"38.7,-0.45",Alicante,Vulpes
38.166,-0.731,-0.23090649,0.752203441,-0.21727924,0.222570789,0.39534826,-0.551729453,0.546189617,1,Tadorna tadorna,Comunitat Valenciana,"38.166,-0.731",Alicante,Tadorna
38.168,-0.723,-0.23090649,0.752203441,-0.21727924,0.222570789,0.39534826,-0.551729453,0.546189617,1,Podiceps nigricollis,Comunitat Valenciana,"38.168,-0.723",Alicante,Podiceps
38.184,-0.754,-0.23090649,0.752203441,-0.21727924,0.222570789,0.39534826,-0.551729453,0.546189617,1,Plegadis falcinellus,Comunitat Valenciana,"38.184,-0.754",Alicante,Plegadis
38.186,-0.781,-0.23090649,0.752203441,-0.21727924,0.222570789,0.39534826,-0.551729453,0.546189617,1,Upupa epops,Comunitat Valenciana,"38.186,-0.781",Alicante,Upupa
38.187,-0.788,-0.23090649,0.752203441,-0.21727924,0.222570789,0.39534826,-0.551729453,0.546189617,1,Plegadis falcinellus,Comunitat Valenciana,"38.187,-0.788",Alicante,Plegadis
38.186,-0.786,-0.23090649,0.752203441,-0.21727924,0.222570789,0.39534826,-0.551729453,0.546189617,1,Tachybaptus ruficollis,Comunitat Valenciana,"38.186,-0.786",Alicante,Tachybaptus
38.19,-0.753,-0.23090649,0.752203441,-0.21727924,0.222570789,0.39534826,-0.551729453,0.546189617,1,Tadorna tadorna,Comunitat Valenciana,"38.19,-0.753",Alicante,Tadorna
38.18,-0.748,-0.23090649,0.752203441,-0.21727924,0.222570789,0.39534826,-0.551729453,0.546189617,1,Netta rufina,Comunitat Valenciana,"38.18,-0.748",Alicante,Netta
38.226,-0.703,-0.23090649,0.752203441,-0.21727924,0.222570789,0.39534826,-0.551729453,0.546189617,1,Podiceps nigricollis,Comunitat Valenciana,"38.226,-0.703",Alicante,Podiceps
38.167,-0.723,-0.23090649,0.752203441,-0.21727924,0.222570789,0.39534826,-0.551729453,0.546189617,1,Tachybaptus ruficollis,Comunitat Valenciana,"38.167,-0.723",Alicante,Tachybaptus
38.806,-0.369,-0.23090649,0.752203441,-0.21727924,0.222570789,0.39534826,-0.551729453,0.546189617,1,Podiceps cristatus,Comunitat Valenciana,"38.806,-0.369",Alicante,Podiceps
39.95,-0.067,-0.23090649,0.752203441,-0.21727924,0.222570789,0.39534826,-0.551729453,0.546189617,1,Fringilla coelebs,Comunitat Valenciana,"39.95,-0.067",Castell�n,Fringilla
39.756,-0.192,-0.23090649,0.752203441,-0.21727924,0.222570789,0.39534826,-0.551729453,0.546189617,1,Podiceps nigricollis,Comunitat Valenciana,"39.756,-0.192",Castell�n,Podiceps
39.39,-0.368,-0.23090649,0.752203441,-0.21727924,0.222570789,0.39534826,-0.551729453,0.546189617,1,Plegadis falcinellus,Comunitat Valenciana,"39.39,-0.368",Valencia,Plegadis
40.374,0.403,-0.23090649,0.752203441,-0.21727924,0.222570789,0.39534826,-0.551729453,0.546189617,1,Podiceps nigricollis,Comunitat Valenciana,"40.374,0.403",Castell�n,Podiceps
40.077,-0.539,-0.23090649,0.752203441,-0.21727924,0.222570789,0.39534826,-0.551729453,0.546189617,1,Capra pyrenaica,Comunitat Valenciana,"40.077,-0.539",Castell�n,Capra
40.193,0.211,-0.23090649,0.752203441,-0.21727924,0.222570789,0.39534826,-0.551729453,0.546189617,1,Anguilla anguilla,Comunitat Valenciana,"40.193,0.211",Castell�n,Anguilla
39.911,-0.011,-0.23090649,0.752203441,-0.21727924,0.222570789,0.39534826,-0.551729453,0.546189617,1,Tachybaptus ruficollis,Comunitat Valenciana,"39.911,-0.011",Castell�n,Tachybaptus
40.181,0.199,-0.23090649,0.752203441,-0.21727924,0.222570789,0.39534826,-0.551729453,0.546189617,1,Podiceps cristatus,Comunitat Valenciana,"40.181,0.199",Castell�n,Podiceps
39.283,-0.517,-0.23090649,0.752203441,-0.21727924,0.222570789,0.39534826,-0.551729453,0.546189617,1,Upupa epops,Comunitat Valenciana,"39.283,-0.517",Valencia,Upupa
39.397,-0.353,-0.23090649,0.752203441,-0.21727924,0.222570789,0.39534826,-0.551729453,0.546189617,1,Plegadis falcinellus,Comunitat Valenciana,"39.397,-0.353",Valencia,Plegadis
39.667,-0.283,-0.23090649,0.752203441,-0.21727924,0.222570789,0.39534826,-0.551729453,0.546189617,1,Fringilla coelebs,Comunitat Valenciana,"39.667,-0.283",Valencia,Fringilla
39.367,-0.75,-0.23090649,0.752203441,-0.21727924,0.222570789,0.39534826,-0.551729453,0.546189617,1,Fringilla coelebs,Comunitat Valenciana,"39.367,-0.75",Valencia,Fringilla
39.339,-0.32,-0.23090649,0.752203441,-0.21727924,0.222570789,0.39534826,-0.551729453,0.546189617,1,Netta rufina,Comunitat Valenciana,"39.339,-0.32",Valencia,Netta
39.332,-0.355,-0.23090649,0.752203441,-0.21727924,0.222570789,0.39534826,-0.551729453,0.546189617,1,Podiceps cristatus,Comunitat Valenciana,"39.332,-0.355",Valencia,Podiceps
39.396,-0.368,-0.23090649,0.752203441,-0.21727924,0.222570789,0.39534826,-0.551729453,0.546189617,1,Plegadis falcinellus,Comunitat Valenciana,"39.396,-0.368",Valencia,Plegadis
39.167,-0.45,-0.23090649,0.752203441,-0.21727924,0.222570789,0.39534826,-0.551729453,0.546189617,1,Fringilla coelebs,Comunitat Valenciana,"39.167,-0.45",Valencia,Fringilla
39.314,-0.315,-0.23090649,0.752203441,-0.21727924,0.222570789,0.39534826,-0.551729453,0.546189617,1,Ardea alba,Comunitat Valenciana,"39.314,-0.315",Valencia,Ardea
39.702,-0.728,-0.23090649,0.752203441,-0.21727924,0.222570789,0.39534826,-0.551729453,0.546189617,1,Tachybaptus ruficollis,Comunitat Valenciana,"39.702,-0.728",Valencia,Tachybaptus
39.744,-1.121,-0.23090649,0.752203441,-0.21727924,0.222570789,0.39534826,-0.551729453,0.546189617,1,Podiceps cristatus,Comunitat Valenciana,"39.744,-1.121",Valencia,Podiceps
39.594,-0.946,-0.23090649,0.752203441,-0.21727924,0.222570789,0.39534826,-0.551729453,0.546189617,1,Podiceps cristatus,Comunitat Valenciana,"39.594,-0.946",Valencia,Podiceps
39.243,-1.049,-0.23090649,0.752203441,-0.21727924,0.222570789,0.39534826,-0.551729453,0.546189617,1,Podiceps cristatus,Comunitat Valenciana,"39.243,-1.049",Valencia,Podiceps
39.347,-0.871,-0.23090649,0.752203441,-0.21727924,0.222570789,0.39534826,-0.551729453,0.546189617,1,Podiceps cristatus,Comunitat Valenciana,"39.347,-0.871",Valencia,Podiceps
39.677,-0.915,-0.23090649,0.752203441,-0.21727924,0.222570789,0.39534826,-0.551729453,0.546189617,1,Podiceps cristatus,Comunitat Valenciana,"39.677,-0.915",Valencia,Podiceps
39.032,-0.204,-0.23090649,0.752203441,-0.21727924,0.222570789,0.39534826,-0.551729453,0.546189617,1,Podiceps cristatus,Comunitat Valenciana,"39.032,-0.204",Valencia,Podiceps
39.618,-0.258,-0.23090649,0.752203441,-0.21727924,0.222570789,0.39534826,-0.551729453,0.546189617,1,Podiceps cristatus,Comunitat Valenciana,"39.618,-0.258",Valencia,Podiceps
39.617,-0.3,-0.23090649,0.752203441,-0.21727924,0.222570789,0.39534826,-0.551729453,0.546189617,1,Tyto alba,Comunitat Valenciana,"39.617,-0.3",Valencia,Tyto
39.621,-0.257,-0.23090649,0.752203441,-0.21727924,0.222570789,0.39534826,-0.551729453,0.546189617,1,Upupa epops,Comunitat Valenciana,"39.621,-0.257",Valencia,Upupa
39.227,-0.304,-0.23090649,0.752203441,-0.21727924,0.222570789,0.39534826,-0.551729453,0.546189617,1,Ardeola ralloides,Comunitat Valenciana,"39.227,-0.304",Valencia,Ardeola
39.306,-0.341,-0.23090649,0.752203441,-0.21727924,0.222570789,0.39534826,-0.551729453,0.546189617,1,Tachybaptus ruficollis,Comunitat Valenciana,"39.306,-0.341",Valencia,Tachybaptus
38.949,-0.65,-0.23090649,0.752203441,-0.21727924,0.222570789,0.39534826,-0.551729453,0.546189617,1,Fringilla coelebs,Comunitat Valenciana,"38.949,-0.65",Valencia,Fringilla
38.933,-0.633,-0.23090649,0.752203441,-0.21727924,0.222570789,0.39534826,-0.551729453,0.546189617,1,Fringilla coelebs,Comunitat Valenciana,"38.933,-0.633",Valencia,Fringilla
39.017,-0.633,-0.23090649,0.752203441,-0.21727924,0.222570789,0.39534826,-0.551729453,0.546189617,1,Fringilla coelebs,Comunitat Valenciana,"39.017,-0.633",Valencia,Fringilla
39.449,-0.315,-0.23090649,0.752203441,-0.21727924,0.222570789,0.39534826,-0.551729453,0.546189617,1,Podiceps cristatus,Comunitat Valenciana,"39.449,-0.315",Valencia,Podiceps
